Iterations,Accuracy (%),ATK,AGG,Momentum,seed,Bucketing
480,9.835737179487179,BF,KRUM,0.9,1,0
510,9.835737179487179,BF,KRUM,0.9,1,0
540,9.835737179487179,BF,KRUM,0.9,1,0
570,9.835737179487179,BF,KRUM,0.9,1,0
600,9.835737179487179,BF,KRUM,0.9,1,0
30,2.8645833333333335,LF,KRUM,0.9,1,0
60,1.2920673076923077,LF,KRUM,0.9,1,0
90,1.5124198717948718,LF,KRUM,0.9,1,0
120,1.2419871794871795,LF,KRUM,0.9,1,0
150,1.7628205128205128,LF,KRUM,0.9,1,0
180,1.5725160256410255,LF,KRUM,0.9,1,0
210,1.732772435897436,LF,KRUM,0.9,1,0
240,1.3521634615384615,LF,KRUM,0.9,1,0
270,1.2419871794871795,LF,KRUM,0.9,1,0
300,1.2920673076923077,LF,KRUM,0.9,1,0
330,1.2820512820512822,LF,KRUM,0.9,1,0
360,1.2720352564102564,LF,KRUM,0.9,1,0
390,1.2419871794871795,LF,KRUM,0.9,1,0
420,0.9014423076923077,LF,KRUM,0.9,1,0
450,1.031650641025641,LF,KRUM,0.9,1,0
480,0.9715544871794872,LF,KRUM,0.9,1,0
510,0.8413461538461539,LF,KRUM,0.9,1,0
540,0.9314903846153846,LF,KRUM,0.9,1,0
570,0.8713942307692307,LF,KRUM,0.9,1,0
600,0.78125,LF,KRUM,0.9,1,0
30,9.755608974358974,mimic,KRUM,0.9,1,0
60,8.904246794871796,mimic,KRUM,0.9,1,0
90,14.803685897435898,mimic,KRUM,0.9,1,0
120,15.985576923076923,mimic,KRUM,0.9,1,0
150,10.31650641025641,mimic,KRUM,0.9,1,0
180,9.755608974358974,mimic,KRUM,0.9,1,0
210,9.755608974358974,mimic,KRUM,0.9,1,0
240,9.755608974358974,mimic,KRUM,0.9,1,0
270,9.755608974358974,mimic,KRUM,0.9,1,0
300,9.755608974358974,mimic,KRUM,0.9,1,0
330,18.75,mimic,KRUM,0.9,1,0
360,10.336538461538462,mimic,KRUM,0.9,1,0
390,18.629807692307693,mimic,KRUM,0.9,1,0
420,18.990384615384617,mimic,KRUM,0.9,1,0
450,23.50761217948718,mimic,KRUM,0.9,1,0
480,27.764423076923077,mimic,KRUM,0.9,1,0
510,27.06330128205128,mimic,KRUM,0.9,1,0
540,27.934695512820515,mimic,KRUM,0.9,1,0
570,26.372195512820515,mimic,KRUM,0.9,1,0
600,30.038060897435898,mimic,KRUM,0.9,1,0
30,9.595352564102564,IPM,KRUM,0.9,1,0
60,9.815705128205128,IPM,KRUM,0.9,1,0
90,9.815705128205128,IPM,KRUM,0.9,1,0
120,9.815705128205128,IPM,KRUM,0.9,1,0
150,9.815705128205128,IPM,KRUM,0.9,1,0
180,9.815705128205128,IPM,KRUM,0.9,1,0
210,9.815705128205128,IPM,KRUM,0.9,1,0
240,9.815705128205128,IPM,KRUM,0.9,1,0
270,9.815705128205128,IPM,KRUM,0.9,1,0
300,9.815705128205128,IPM,KRUM,0.9,1,0
330,9.815705128205128,IPM,KRUM,0.9,1,0
360,9.815705128205128,IPM,KRUM,0.9,1,0
390,9.815705128205128,IPM,KRUM,0.9,1,0
420,9.815705128205128,IPM,KRUM,0.9,1,0
450,9.815705128205128,IPM,KRUM,0.9,1,0
480,9.815705128205128,IPM,KRUM,0.9,1,0
510,9.815705128205128,IPM,KRUM,0.9,1,0
540,9.815705128205128,IPM,KRUM,0.9,1,0
570,9.815705128205128,IPM,KRUM,0.9,1,0
600,9.815705128205128,IPM,KRUM,0.9,1,0
30,87.92067307692308,ALIE,KRUM,0.9,1,0
60,9.835737179487179,ALIE,KRUM,0.9,1,0
90,11.368189102564102,ALIE,KRUM,0.9,1,0
120,11.368189102564102,ALIE,KRUM,0.9,1,0
150,11.368189102564102,ALIE,KRUM,0.9,1,0
180,11.368189102564102,ALIE,KRUM,0.9,1,0
210,11.368189102564102,ALIE,KRUM,0.9,1,0
240,11.368189102564102,ALIE,KRUM,0.9,1,0
270,11.368189102564102,ALIE,KRUM,0.9,1,0
300,11.368189102564102,ALIE,KRUM,0.9,1,0
330,11.368189102564102,ALIE,KRUM,0.9,1,0
360,11.368189102564102,ALIE,KRUM,0.9,1,0
390,11.368189102564102,ALIE,KRUM,0.9,1,0
420,11.368189102564102,ALIE,KRUM,0.9,1,0
450,11.368189102564102,ALIE,KRUM,0.9,1,0
480,11.368189102564102,ALIE,KRUM,0.9,1,0
510,11.368189102564102,ALIE,KRUM,0.9,1,0
540,11.368189102564102,ALIE,KRUM,0.9,1,0
570,11.368189102564102,ALIE,KRUM,0.9,1,0
600,11.368189102564102,ALIE,KRUM,0.9,1,0
30,10.336538461538462,BF,KRUM,0.0,1,2
60,30.088141025641026,BF,KRUM,0.0,1,2
90,44.060496794871796,BF,KRUM,0.0,1,2
120,34.15464743589744,BF,KRUM,0.0,1,2
150,45.232371794871796,BF,KRUM,0.0,1,2
180,42.32772435897436,BF,KRUM,0.0,1,2
210,48.46754807692308,BF,KRUM,0.0,1,2
240,43.75,BF,KRUM,0.0,1,2
270,44.94190705128205,BF,KRUM,0.0,1,2
300,46.23397435897436,BF,KRUM,0.0,1,2
330,44.39102564102564,BF,KRUM,0.0,1,2
360,31.740785256410255,BF,KRUM,0.0,1,2
390,39.713541666666664,BF,KRUM,0.0,1,2
420,30.46875,BF,KRUM,0.0,1,2
450,53.14503205128205,BF,KRUM,0.0,1,2
480,51.44230769230769,BF,KRUM,0.0,1,2
510,51.15184294871795,BF,KRUM,0.0,1,2
540,57.95272435897436,BF,KRUM,0.0,1,2
570,53.34535256410256,BF,KRUM,0.0,1,2
600,50.97155448717949,BF,KRUM,0.0,1,2
30,15.244391025641026,LF,KRUM,0.0,1,2
60,13.982371794871796,LF,KRUM,0.0,1,2
90,23.537660256410255,LF,KRUM,0.0,1,2
120,21.674679487179485,LF,KRUM,0.0,1,2
150,21.55448717948718,LF,KRUM,0.0,1,2
180,19.99198717948718,LF,KRUM,0.0,1,2
210,24.469150641025642,LF,KRUM,0.0,1,2
240,11.067708333333334,LF,KRUM,0.0,1,2
270,14.012419871794872,LF,KRUM,0.0,1,2
300,22.305689102564102,LF,KRUM,0.0,1,2
330,23.06690705128205,LF,KRUM,0.0,1,2
360,21.25400641025641,LF,KRUM,0.0,1,2
390,22.826522435897434,LF,KRUM,0.0,1,2
420,14.20272435897436,LF,KRUM,0.0,1,2
450,26.08173076923077,LF,KRUM,0.0,1,2
480,11.288060897435898,LF,KRUM,0.0,1,2
510,22.72636217948718,LF,KRUM,0.0,1,2
540,20.022035256410255,LF,KRUM,0.0,1,2
570,11.999198717948717,LF,KRUM,0.0,1,2
600,25.250400641025642,LF,KRUM,0.0,1,2
30,20.172275641025642,mimic,KRUM,0.0,1,2
60,32.83253205128205,mimic,KRUM,0.0,1,2
90,38.33133012820513,mimic,KRUM,0.0,1,2
120,40.524839743589745,mimic,KRUM,0.0,1,2
150,45.56290064102564,mimic,KRUM,0.0,1,2
180,46.65464743589744,mimic,KRUM,0.0,1,2
210,50.110176282051285,mimic,KRUM,0.0,1,2
240,53.986378205128204,mimic,KRUM,0.0,1,2
270,54.86778846153846,mimic,KRUM,0.0,1,2
300,55.24839743589744,mimic,KRUM,0.0,1,2
330,55.969551282051285,mimic,KRUM,0.0,1,2
360,54.43709935897436,mimic,KRUM,0.0,1,2
390,54.93790064102564,mimic,KRUM,0.0,1,2
420,56.9911858974359,mimic,KRUM,0.0,1,2
450,57.05128205128205,mimic,KRUM,0.0,1,2
480,57.65224358974359,mimic,KRUM,0.0,1,2
510,57.27163461538461,mimic,KRUM,0.0,1,2
540,57.3818108974359,mimic,KRUM,0.0,1,2
570,57.25160256410256,mimic,KRUM,0.0,1,2
600,57.80248397435897,mimic,KRUM,0.0,1,2
30,10.336538461538462,IPM,KRUM,0.0,1,2
60,31.46033653846154,IPM,KRUM,0.0,1,2
90,35.91746794871795,IPM,KRUM,0.0,1,2
120,35.807291666666664,IPM,KRUM,0.0,1,2
150,29.66746794871795,IPM,KRUM,0.0,1,2
180,48.697916666666664,IPM,KRUM,0.0,1,2
210,47.50600961538461,IPM,KRUM,0.0,1,2
240,47.42588141025641,IPM,KRUM,0.0,1,2
270,50.701121794871796,IPM,KRUM,0.0,1,2
300,54.407051282051285,IPM,KRUM,0.0,1,2
330,54.05649038461539,IPM,KRUM,0.0,1,2
360,56.380208333333336,IPM,KRUM,0.0,1,2
390,56.560496794871796,IPM,KRUM,0.0,1,2
420,53.33533653846154,IPM,KRUM,0.0,1,2
450,50.45072115384615,IPM,KRUM,0.0,1,2
480,48.958333333333336,IPM,KRUM,0.0,1,2
510,54.56730769230769,IPM,KRUM,0.0,1,2
540,55.158253205128204,IPM,KRUM,0.0,1,2
570,53.91626602564103,IPM,KRUM,0.0,1,2
600,56.61057692307692,IPM,KRUM,0.0,1,2
30,61.94911858974359,ALIE,KRUM,0.0,1,2
60,60.40665064102564,ALIE,KRUM,0.0,1,2
90,82.61217948717949,ALIE,KRUM,0.0,1,2
120,86.11778846153847,ALIE,KRUM,0.0,1,2
150,86.57852564102564,ALIE,KRUM,0.0,1,2
180,87.25961538461539,ALIE,KRUM,0.0,1,2
210,88.39142628205128,ALIE,KRUM,0.0,1,2
240,88.57171474358974,ALIE,KRUM,0.0,1,2
270,87.8104967948718,ALIE,KRUM,0.0,1,2
300,89.85376602564102,ALIE,KRUM,0.0,1,2
330,89.04246794871794,ALIE,KRUM,0.0,1,2
360,86.54847756410257,ALIE,KRUM,0.0,1,2
390,88.90224358974359,ALIE,KRUM,0.0,1,2
420,90.10416666666667,ALIE,KRUM,0.0,1,2
450,88.72195512820512,ALIE,KRUM,0.0,1,2
480,90.49479166666667,ALIE,KRUM,0.0,1,2
510,9.835737179487179,ALIE,KRUM,0.0,1,2
540,90.5448717948718,ALIE,KRUM,0.0,1,2
570,9.835737179487179,ALIE,KRUM,0.0,1,2
600,9.835737179487179,ALIE,KRUM,0.0,1,2
30,10.116185897435898,BF,KRUM,0.9,1,2
60,9.945913461538462,BF,KRUM,0.9,1,2
90,9.755608974358974,BF,KRUM,0.9,1,2
120,9.835737179487179,BF,KRUM,0.9,1,2
150,9.835737179487179,BF,KRUM,0.9,1,2
180,9.835737179487179,BF,KRUM,0.9,1,2
210,10.116185897435898,BF,KRUM,0.9,1,2
240,9.835737179487179,BF,KRUM,0.9,1,2
270,10.116185897435898,BF,KRUM,0.9,1,2
300,10.116185897435898,BF,KRUM,0.9,1,2
330,10.116185897435898,BF,KRUM,0.9,1,2
360,10.116185897435898,BF,KRUM,0.9,1,2
390,10.116185897435898,BF,KRUM,0.9,1,2
420,10.116185897435898,BF,KRUM,0.9,1,2
450,10.116185897435898,BF,KRUM,0.9,1,2
480,10.116185897435898,BF,KRUM,0.9,1,2
510,10.116185897435898,BF,KRUM,0.9,1,2
540,10.116185897435898,BF,KRUM,0.9,1,2
570,10.116185897435898,BF,KRUM,0.9,1,2
600,10.336538461538462,BF,KRUM,0.9,1,2
30,19.631410256410255,LF,KRUM,0.9,1,2
60,34.21474358974359,LF,KRUM,0.9,1,2
90,37.9306891025641,LF,KRUM,0.9,1,2
120,35.1963141025641,LF,KRUM,0.9,1,2
150,42.75841346153846,LF,KRUM,0.9,1,2
180,39.69350961538461,LF,KRUM,0.9,1,2
210,45.34254807692308,LF,KRUM,0.9,1,2
240,43.60977564102564,LF,KRUM,0.9,1,2
270,39.8838141025641,LF,KRUM,0.9,1,2
300,40.154246794871796,LF,KRUM,0.9,1,2
330,46.00360576923077,LF,KRUM,0.9,1,2
360,46.64463141025641,LF,KRUM,0.9,1,2
390,48.58774038461539,LF,KRUM,0.9,1,2
420,46.90504807692308,LF,KRUM,0.9,1,2
450,46.28405448717949,LF,KRUM,0.9,1,2
480,45.65304487179487,LF,KRUM,0.9,1,2
510,47.60616987179487,LF,KRUM,0.9,1,2
540,48.84815705128205,LF,KRUM,0.9,1,2
570,37.5,LF,KRUM,0.9,1,2
600,48.89823717948718,LF,KRUM,0.9,1,2
30,14.813701923076923,mimic,KRUM,0.9,1,2
60,31.129807692307693,mimic,KRUM,0.9,1,2
90,44.841746794871796,mimic,KRUM,0.9,1,2
120,52.94471153846154,mimic,KRUM,0.9,1,2
150,60.96754807692308,mimic,KRUM,0.9,1,2
180,63.201121794871796,mimic,KRUM,0.9,1,2
210,67.05729166666667,mimic,KRUM,0.9,1,2
240,66.96714743589743,mimic,KRUM,0.9,1,2
270,67.34775641025641,mimic,KRUM,0.9,1,2
300,67.98878205128206,mimic,KRUM,0.9,1,2
330,65.39463141025641,mimic,KRUM,0.9,1,2
360,68.18910256410257,mimic,KRUM,0.9,1,2
390,68.8701923076923,mimic,KRUM,0.9,1,2
420,68.06891025641026,mimic,KRUM,0.9,1,2
450,68.77003205128206,mimic,KRUM,0.9,1,2
480,68.63982371794872,mimic,KRUM,0.9,1,2
510,68.93028846153847,mimic,KRUM,0.9,1,2
540,69.39102564102564,mimic,KRUM,0.9,1,2
570,69.52123397435898,mimic,KRUM,0.9,1,2
600,67.95873397435898,mimic,KRUM,0.9,1,2
30,11.368189102564102,IPM,KRUM,0.9,1,2
60,8.934294871794872,IPM,KRUM,0.9,1,2
90,10.336538461538462,IPM,KRUM,0.9,1,2
120,9.835737179487179,IPM,KRUM,0.9,1,2
150,16.947115384615383,IPM,KRUM,0.9,1,2
180,18.319310897435898,IPM,KRUM,0.9,1,2
210,12.950721153846153,IPM,KRUM,0.9,1,2
240,27.514022435897434,IPM,KRUM,0.9,1,2
270,22.395833333333332,IPM,KRUM,0.9,1,2
300,35.03605769230769,IPM,KRUM,0.9,1,2
330,45.392628205128204,IPM,KRUM,0.9,1,2
360,47.70633012820513,IPM,KRUM,0.9,1,2
390,47.85657051282051,IPM,KRUM,0.9,1,2
420,57.02123397435897,IPM,KRUM,0.9,1,2
450,57.341746794871796,IPM,KRUM,0.9,1,2
480,57.10136217948718,IPM,KRUM,0.9,1,2
510,55.01802884615385,IPM,KRUM,0.9,1,2
540,57.02123397435897,IPM,KRUM,0.9,1,2
570,59.46514423076923,IPM,KRUM,0.9,1,2
600,57.78245192307692,IPM,KRUM,0.9,1,2
30,40.85536858974359,ALIE,KRUM,0.9,1,2
60,33.313301282051285,ALIE,KRUM,0.9,1,2
90,66.51642628205128,ALIE,KRUM,0.9,1,2
120,74.31891025641026,ALIE,KRUM,0.9,1,2
150,9.835737179487179,ALIE,KRUM,0.9,1,2
180,9.835737179487179,ALIE,KRUM,0.9,1,2
210,9.835737179487179,ALIE,KRUM,0.9,1,2
240,9.835737179487179,ALIE,KRUM,0.9,1,2
270,10.116185897435898,ALIE,KRUM,0.9,1,2
300,10.116185897435898,ALIE,KRUM,0.9,1,2
330,10.116185897435898,ALIE,KRUM,0.9,1,2
360,10.116185897435898,ALIE,KRUM,0.9,1,2
390,10.116185897435898,ALIE,KRUM,0.9,1,2
420,10.116185897435898,ALIE,KRUM,0.9,1,2
450,10.116185897435898,ALIE,KRUM,0.9,1,2
480,10.116185897435898,ALIE,KRUM,0.9,1,2
510,10.116185897435898,ALIE,KRUM,0.9,1,2
540,10.116185897435898,ALIE,KRUM,0.9,1,2
570,10.116185897435898,ALIE,KRUM,0.9,1,2
600,10.336538461538462,ALIE,KRUM,0.9,1,2
30,5.689102564102564,BF,KRUM,0.0,2,0
60,10.566907051282051,BF,KRUM,0.0,2,0
90,17.66826923076923,BF,KRUM,0.0,2,0
120,20.282451923076923,BF,KRUM,0.0,2,0
150,21.103766025641026,BF,KRUM,0.0,2,0
180,20.98357371794872,BF,KRUM,0.0,2,0
210,21.27403846153846,BF,KRUM,0.0,2,0
240,20.733173076923077,BF,KRUM,0.0,2,0
270,21.09375,BF,KRUM,0.0,2,0
300,21.25400641025641,BF,KRUM,0.0,2,0
330,20.843349358974358,BF,KRUM,0.0,2,0
360,20.903445512820515,BF,KRUM,0.0,2,0
390,21.404246794871796,BF,KRUM,0.0,2,0
420,21.424278846153847,BF,KRUM,0.0,2,0
450,21.32411858974359,BF,KRUM,0.0,2,0
480,21.314102564102566,BF,KRUM,0.0,2,0
510,21.50440705128205,BF,KRUM,0.0,2,0
540,19.961939102564102,BF,KRUM,0.0,2,0
570,18.17908653846154,BF,KRUM,0.0,2,0
600,17.36778846153846,BF,KRUM,0.0,2,0
30,4.547275641025641,LF,KRUM,0.0,2,0
60,1.782852564102564,LF,KRUM,0.0,2,0
90,1.5925480769230769,LF,KRUM,0.0,2,0
120,1.4122596153846154,LF,KRUM,0.0,2,0
150,1.6125801282051282,LF,KRUM,0.0,2,0
180,1.5224358974358974,LF,KRUM,0.0,2,0
210,1.4122596153846154,LF,KRUM,0.0,2,0
240,1.5124198717948718,LF,KRUM,0.0,2,0
270,1.4022435897435896,LF,KRUM,0.0,2,0
300,1.1318108974358974,LF,KRUM,0.0,2,0
330,1.2319711538461537,LF,KRUM,0.0,2,0
360,1.4723557692307692,LF,KRUM,0.0,2,0
390,0.9815705128205128,LF,KRUM,0.0,2,0
420,0.9915865384615384,LF,KRUM,0.0,2,0
450,1.0416666666666667,LF,KRUM,0.0,2,0
480,1.031650641025641,LF,KRUM,0.0,2,0
510,1.0717147435897436,LF,KRUM,0.0,2,0
540,1.1318108974358974,LF,KRUM,0.0,2,0
570,1.0116185897435896,LF,KRUM,0.0,2,0
600,1.091746794871795,LF,KRUM,0.0,2,0
30,16.115785256410255,mimic,KRUM,0.0,2,0
60,36.56850961538461,mimic,KRUM,0.0,2,0
90,40.69511217948718,mimic,KRUM,0.0,2,0
120,40.57491987179487,mimic,KRUM,0.0,2,0
150,35.38661858974359,mimic,KRUM,0.0,2,0
180,33.42347756410256,mimic,KRUM,0.0,2,0
210,37.87059294871795,mimic,KRUM,0.0,2,0
240,35.98758012820513,mimic,KRUM,0.0,2,0
270,36.458333333333336,mimic,KRUM,0.0,2,0
300,37.74038461538461,mimic,KRUM,0.0,2,0
330,37.70032051282051,mimic,KRUM,0.0,2,0
360,36.13782051282051,mimic,KRUM,0.0,2,0
390,39.21274038461539,mimic,KRUM,0.0,2,0
420,37.34975961538461,mimic,KRUM,0.0,2,0
450,37.12940705128205,mimic,KRUM,0.0,2,0
480,37.65024038461539,mimic,KRUM,0.0,2,0
510,35.5068108974359,mimic,KRUM,0.0,2,0
540,37.32972756410256,mimic,KRUM,0.0,2,0
570,36.34815705128205,mimic,KRUM,0.0,2,0
600,36.979166666666664,mimic,KRUM,0.0,2,0
30,5.048076923076923,IPM,KRUM,0.0,2,0
60,3.8060897435897436,IPM,KRUM,0.0,2,0
90,3.1350160256410255,IPM,KRUM,0.0,2,0
120,2.0532852564102564,IPM,KRUM,0.0,2,0
150,1.2820512820512822,IPM,KRUM,0.0,2,0
180,1.1618589743589745,IPM,KRUM,0.0,2,0
210,1.1618589743589745,IPM,KRUM,0.0,2,0
240,1.2019230769230769,IPM,KRUM,0.0,2,0
270,5.53886217948718,IPM,KRUM,0.0,2,0
300,9.835737179487179,IPM,KRUM,0.0,2,0
330,10.116185897435898,IPM,KRUM,0.0,2,0
360,23.22716346153846,IPM,KRUM,0.0,2,0
390,10.336538461538462,IPM,KRUM,0.0,2,0
420,15.655048076923077,IPM,KRUM,0.0,2,0
450,37.80048076923077,IPM,KRUM,0.0,2,0
480,39.43309294871795,IPM,KRUM,0.0,2,0
510,38.25120192307692,IPM,KRUM,0.0,2,0
540,37.1494391025641,IPM,KRUM,0.0,2,0
570,38.752003205128204,IPM,KRUM,0.0,2,0
600,38.04086538461539,IPM,KRUM,0.0,2,0
30,71.81490384615384,ALIE,KRUM,0.0,2,0
60,81.62059294871794,ALIE,KRUM,0.0,2,0
90,85.44671474358974,ALIE,KRUM,0.0,2,0
120,87.0693108974359,ALIE,KRUM,0.0,2,0
150,85.6270032051282,ALIE,KRUM,0.0,2,0
180,82.45192307692308,ALIE,KRUM,0.0,2,0
210,84.13461538461539,ALIE,KRUM,0.0,2,0
240,79.61738782051282,ALIE,KRUM,0.0,2,0
270,78.49559294871794,ALIE,KRUM,0.0,2,0
300,80.1181891025641,ALIE,KRUM,0.0,2,0
330,76.19190705128206,ALIE,KRUM,0.0,2,0
360,75.13020833333333,ALIE,KRUM,0.0,2,0
390,73.33733974358974,ALIE,KRUM,0.0,2,0
420,69.67147435897436,ALIE,KRUM,0.0,2,0
450,68.6698717948718,ALIE,KRUM,0.0,2,0
480,79.24679487179488,ALIE,KRUM,0.0,2,0
510,82.19150641025641,ALIE,KRUM,0.0,2,0
540,83.68389423076923,ALIE,KRUM,0.0,2,0
570,73.3573717948718,ALIE,KRUM,0.0,2,0
600,70.83333333333333,ALIE,KRUM,0.0,2,0
30,3.215144230769231,LF,KRUM,0.9,2,0
60,1.2119391025641026,LF,KRUM,0.9,2,0
90,1.6025641025641026,LF,KRUM,0.9,2,0
120,1.3321314102564104,LF,KRUM,0.9,2,0
150,1.5825320512820513,LF,KRUM,0.9,2,0
180,1.4723557692307692,LF,KRUM,0.9,2,0
210,1.4423076923076923,LF,KRUM,0.9,2,0
240,1.702724358974359,LF,KRUM,0.9,2,0
270,1.252003205128205,LF,KRUM,0.9,2,0
300,1.1117788461538463,LF,KRUM,0.9,2,0
330,1.4423076923076923,LF,KRUM,0.9,2,0
360,1.422275641025641,LF,KRUM,0.9,2,0
390,1.4122596153846154,LF,KRUM,0.9,2,0
420,1.0416666666666667,LF,KRUM,0.9,2,0
450,0.9715544871794872,LF,KRUM,0.9,2,0
480,1.312099358974359,LF,KRUM,0.9,2,0
510,0.9815705128205128,LF,KRUM,0.9,2,0
540,1.031650641025641,LF,KRUM,0.9,2,0
570,1.031650641025641,LF,KRUM,0.9,2,0
600,1.2219551282051282,LF,KRUM,0.9,2,0
30,19.521233974358974,mimic,KRUM,0.9,2,0
60,18.93028846153846,mimic,KRUM,0.9,2,0
90,14.783653846153847,mimic,KRUM,0.9,2,0
120,10.266426282051283,mimic,KRUM,0.9,2,0
150,8.934294871794872,mimic,KRUM,0.9,2,0
180,10.667067307692308,mimic,KRUM,0.9,2,0
210,18.58974358974359,mimic,KRUM,0.9,2,0
240,19.391025641025642,mimic,KRUM,0.9,2,0
270,18.12900641025641,mimic,KRUM,0.9,2,0
300,26.35216346153846,mimic,KRUM,0.9,2,0
330,37.96073717948718,mimic,KRUM,0.9,2,0
360,31.32011217948718,mimic,KRUM,0.9,2,0
390,39.28285256410256,mimic,KRUM,0.9,2,0
420,37.37980769230769,mimic,KRUM,0.9,2,0
450,37.790464743589745,mimic,KRUM,0.9,2,0
480,36.38822115384615,mimic,KRUM,0.9,2,0
510,42.91866987179487,mimic,KRUM,0.9,2,0
540,35.40665064102564,mimic,KRUM,0.9,2,0
570,42.09735576923077,mimic,KRUM,0.9,2,0
600,39.172676282051285,mimic,KRUM,0.9,2,0
30,0.9214743589743589,IPM,KRUM,0.9,2,0
60,8.934294871794872,IPM,KRUM,0.9,2,0
90,10.336538461538462,IPM,KRUM,0.9,2,0
120,10.336538461538462,IPM,KRUM,0.9,2,0
150,10.336538461538462,IPM,KRUM,0.9,2,0
180,10.336538461538462,IPM,KRUM,0.9,2,0
210,10.336538461538462,IPM,KRUM,0.9,2,0
240,10.336538461538462,IPM,KRUM,0.9,2,0
270,10.336538461538462,IPM,KRUM,0.9,2,0
300,10.336538461538462,IPM,KRUM,0.9,2,0
330,10.336538461538462,IPM,KRUM,0.9,2,0
360,10.336538461538462,IPM,KRUM,0.9,2,0
390,10.336538461538462,IPM,KRUM,0.9,2,0
420,10.336538461538462,IPM,KRUM,0.9,2,0
450,10.336538461538462,IPM,KRUM,0.9,2,0
480,10.336538461538462,IPM,KRUM,0.9,2,0
510,10.336538461538462,IPM,KRUM,0.9,2,0
540,10.336538461538462,IPM,KRUM,0.9,2,0
570,10.336538461538462,IPM,KRUM,0.9,2,0
600,10.336538461538462,IPM,KRUM,0.9,2,0
30,85.90745192307692,ALIE,KRUM,0.9,2,0
60,9.835737179487179,ALIE,KRUM,0.9,2,0
90,10.116185897435898,ALIE,KRUM,0.9,2,0
120,11.368189102564102,ALIE,KRUM,0.9,2,0
150,11.368189102564102,ALIE,KRUM,0.9,2,0
180,11.368189102564102,ALIE,KRUM,0.9,2,0
210,11.368189102564102,ALIE,KRUM,0.9,2,0
240,11.368189102564102,ALIE,KRUM,0.9,2,0
270,11.368189102564102,ALIE,KRUM,0.9,2,0
300,11.368189102564102,ALIE,KRUM,0.9,2,0
330,11.368189102564102,ALIE,KRUM,0.9,2,0
360,11.368189102564102,ALIE,KRUM,0.9,2,0
390,11.368189102564102,ALIE,KRUM,0.9,2,0
420,11.368189102564102,ALIE,KRUM,0.9,2,0
450,11.368189102564102,ALIE,KRUM,0.9,2,0
480,11.368189102564102,ALIE,KRUM,0.9,2,0
510,11.368189102564102,ALIE,KRUM,0.9,2,0
540,11.368189102564102,ALIE,KRUM,0.9,2,0
570,11.368189102564102,ALIE,KRUM,0.9,2,0
600,11.368189102564102,ALIE,KRUM,0.9,2,0
30,11.368189102564102,BF,KRUM,0.0,2,2
60,19.040464743589745,BF,KRUM,0.0,2,2
90,20.59294871794872,BF,KRUM,0.0,2,2
120,18.46955128205128,BF,KRUM,0.0,2,2
150,39.24278846153846,BF,KRUM,0.0,2,2
180,39.11258012820513,BF,KRUM,0.0,2,2
210,26.572516025641026,BF,KRUM,0.0,2,2
240,23.197115384615383,BF,KRUM,0.0,2,2
270,44.23076923076923,BF,KRUM,0.0,2,2
300,51.452323717948715,BF,KRUM,0.0,2,2
330,35.256410256410255,BF,KRUM,0.0,2,2
360,43.37940705128205,BF,KRUM,0.0,2,2
390,39.64342948717949,BF,KRUM,0.0,2,2
420,50.34054487179487,BF,KRUM,0.0,2,2
450,49.94991987179487,BF,KRUM,0.0,2,2
480,55.87940705128205,BF,KRUM,0.0,2,2
510,53.72596153846154,BF,KRUM,0.0,2,2
540,51.10176282051282,BF,KRUM,0.0,2,2
570,45.65304487179487,BF,KRUM,0.0,2,2
600,9.815705128205128,BF,KRUM,0.0,2,2
30,13.952323717948717,LF,KRUM,0.0,2,2
60,20.552884615384617,LF,KRUM,0.0,2,2
90,14.533253205128204,LF,KRUM,0.0,2,2
120,11.288060897435898,LF,KRUM,0.0,2,2
150,18.068910256410255,LF,KRUM,0.0,2,2
180,14.22275641025641,LF,KRUM,0.0,2,2
210,18.309294871794872,LF,KRUM,0.0,2,2
240,24.549278846153847,LF,KRUM,0.0,2,2
270,12.630208333333334,LF,KRUM,0.0,2,2
300,8.774038461538462,LF,KRUM,0.0,2,2
330,21.875,LF,KRUM,0.0,2,2
360,17.978766025641026,LF,KRUM,0.0,2,2
390,29.84775641025641,LF,KRUM,0.0,2,2
420,27.55408653846154,LF,KRUM,0.0,2,2
450,18.209134615384617,LF,KRUM,0.0,2,2
480,23.958333333333332,LF,KRUM,0.0,2,2
510,8.794070512820513,LF,KRUM,0.0,2,2
540,27.854567307692307,LF,KRUM,0.0,2,2
570,21.78485576923077,LF,KRUM,0.0,2,2
600,20.3125,LF,KRUM,0.0,2,2
30,22.24559294871795,mimic,KRUM,0.0,2,2
60,30.57892628205128,mimic,KRUM,0.0,2,2
90,35.36658653846154,mimic,KRUM,0.0,2,2
120,38.81209935897436,mimic,KRUM,0.0,2,2
150,41.015625,mimic,KRUM,0.0,2,2
180,44.44110576923077,mimic,KRUM,0.0,2,2
210,43.90024038461539,mimic,KRUM,0.0,2,2
240,46.80488782051282,mimic,KRUM,0.0,2,2
270,45.43269230769231,mimic,KRUM,0.0,2,2
300,46.013621794871796,mimic,KRUM,0.0,2,2
330,47.02524038461539,mimic,KRUM,0.0,2,2
360,47.33573717948718,mimic,KRUM,0.0,2,2
390,46.975160256410255,mimic,KRUM,0.0,2,2
420,48.20713141025641,mimic,KRUM,0.0,2,2
450,48.79807692307692,mimic,KRUM,0.0,2,2
